GAME_ID,GAME_DATE,PREDICTED,ACTUAL,ERROR,ABS_ERROR
22300306,2023-12-12,116.02573,125,-8.974273681640625,8.974273681640625
22300307,2023-12-12,111.6131,114,-2.38690185546875,2.38690185546875
22300309,2023-12-12,113.45613,99,14.456130981445312,14.456130981445312
22300316,2023-12-13,122.04405,122,0.0440521240234375,0.0440521240234375
22300317,2023-12-13,110.5918,116,-5.408203125,5.408203125
22300310,2023-12-13,129.75351,129,0.753509521484375,0.753509521484375
22300318,2023-12-13,118.773544,113,5.7735443115234375,5.7735443115234375
22300311,2023-12-13,124.44882,142,-17.551177978515625,17.551177978515625
22300312,2023-12-13,103.40972,104,-0.5902786254882812,0.5902786254882812
22300314,2023-12-13,103.21918,104,-0.78082275390625,0.78082275390625
22300315,2023-12-13,132.37761,126,6.3776092529296875,6.3776092529296875
22300313,2023-12-13,122.84053,128,-5.1594696044921875,5.1594696044921875
22300323,2023-12-14,109.16951,122,-12.830490112304688,12.830490112304688
22300324,2023-12-14,124.09475,123,1.0947494506835938,1.0947494506835938
22300322,2023-12-14,115.36462,101,14.364616394042969,14.364616394042969
22300321,2023-12-14,110.2169,119,-8.783096313476562,8.783096313476562
22300325,2023-12-14,112.92825,113,-0.071746826171875,0.071746826171875
22300319,2023-12-14,109.983215,107,2.98321533203125,2.98321533203125
22300320,2023-12-14,104.06259,124,-19.937408447265625,19.937408447265625
22300327,2023-12-15,116.70988,92,24.709877014160156,24.709877014160156
22300331,2023-12-15,122.1367,115,7.1367034912109375,7.1367034912109375
22300329,2023-12-15,110.140045,111,-0.859954833984375,0.859954833984375
22300326,2023-12-15,118.81524,112,6.815238952636719,6.815238952636719
22300330,2023-12-15,123.127266,125,-1.8727340698242188,1.8727340698242188
22300328,2023-12-15,136.10541,123,13.10540771484375,13.10540771484375
22300333,2023-12-15,114.06102,139,-24.938980102539062,24.938980102539062
22300332,2023-12-15,113.539536,103,10.539535522460938,10.539535522460938
22300338,2023-12-16,127.847755,109,18.847755432128906,18.847755432128906
22300336,2023-12-16,112.13296,119,-6.867042541503906,6.867042541503906
22300337,2023-12-16,115.968704,116,-0.0312957763671875,0.0312957763671875
22300340,2023-12-16,122.660774,118,4.660774230957031,4.660774230957031
22300341,2023-12-16,116.73288,131,-14.267120361328125,14.267120361328125
22300343,2023-12-16,116.07885,122,-5.921150207519531,5.921150207519531
22300335,2023-12-16,119.92561,135,-15.074386596679688,15.074386596679688
22300342,2023-12-16,109.63645,104,5.636451721191406,5.636451721191406
22300334,2023-12-16,109.76114,114,-4.238861083984375,4.238861083984375
22300339,2023-12-16,116.40276,120,-3.5972366333007812,3.5972366333007812
22300348,2023-12-17,108.650894,118,-9.349105834960938,9.349105834960938
22300346,2023-12-17,122.26287,119,3.2628707885742188,3.2628707885742188
22300344,2023-12-17,119.00196,97,22.00196075439453,22.00196075439453
22300345,2023-12-17,119.02766,146,-26.97234344482422,26.97234344482422
